0.038005,0.50578
1.7434,1.8451
1.1519,-1.3151
0.77846,1.4772
1.2967,0.28514
0.47357,1.7213
1.6713,-0.021631
-0.25955,1.852
1.9676,0.19033
0.071359,1.6195
1.7203,0.44266
0.8295,1.4385
0.84957,0.32977
1.596,1.7934
-0.70725,-1.0486
1.9229,1.0656
-0.87604,0.38375
1.7996,1.9934
-0.89881,-1.7903
1.4199,-0.48493
-0.10524,1.9992
1.962,-0.2325
-0.78226,1.9135
1.9475,0.39601
0.25347,1.4096
1.6666,0.71827
0.88613,1.1053
0.79089,0.89179
1.868,1.2473
-0.91599,0.05042
1.5443,1.9671
-0.71767,-1.4805
1.0291,0.31678
1.3022,1.7621
0.045002,-0.7282
1.9915,1.7055
-1.8875,-1.1477
-1.2624,0.24375
1.1471,1.9861
0.36768,-1.1854
1.7854,1.3396
-0.46173,-0.09269
2,1.9671
-0.087522,-1.9007
1.8299,-0.1479
0.78185,1.8932
0.98559,-0.64548
1.1804,1.9355
0.56346,-1.0774
1.5061,1.5327
0.58858,-0.32964
1.1905,1.9881
0.67893,-1.2279
1.2642,1.4067
1.2189,0.1163
0.03201,1.8549
1.9176,-0.0090337
-1.3528,1.7945
1.2696,0.92023
0.57903,0.99181
1.1899,1.203
1.0491,0.56032
0.64844,1.5408
1.4681,0.23998
0.47909,1.7141
1.3845,-0.0098068
1.3199,1.8945
0.12708,-1.0856
2,1.3687
-1.9693,-0.31103
-1.0974,1.4973
1.8354,1.2351
-0.35914,0.097787
1.998,1.9999
-1.3776,-1.9976
0.99974,-1.4182
0.46716,1.298
1.9969,0.79315
-0.50623,0.82914
1.9998,1.7413
-1.3334,-1.252
1.1676,0.38318
0.26517,1.6735
2,0.21649
-1.9077,1.5846
-0.1655,1.4428
1.8997,0.88309
-0.76243,0.7297
1.9226,1.8619
-0.54604,-1.5212
1.9965,0.34322
-0.6902,1.4524
1.9642,1.1198
-0.69762,0.25108
1.9604,1.9995
-0.12866,-1.9604
1.8576,-0.31275
0.62405,1.9567
1.1692,-0.67928
1.0696,1.9445
0.54341,-1.0085
1.8564,1.5954
-1.573,-0.74919
-0.60088,1.1034
1.6825,1.5179
-1.0928,-0.42541
1.2461,1.6571
0.043325,-0.42878
1.9263,1.9005
-1.4665,-1.6354
0.17951,-0.5436
1.7809,1.8631
0.34235,-1.3979
1.4619,1.0391
1.4591,0.6991
0.20919,1.223
1.8277,1.0403
-0.54951,0.48897
1.9911,1.9425
-0.16773,-1.8188
1.9104,-0.023687
-0.21697,1.806
1.9466,0.2564
-1.0225,1.5617
1.5635,1.1136
-0.62353,0.50774
1.5056,1.9442
-0.54051,-1.3817
1.7298,0.60803
-1.2184,1.2304
0.58508,1.5869
1.3307,0.187
1.1267,1.787
0.22322,-0.65217
1.9817,1.8046
-1.6482,-1.4117
0.57678,-0.15641
1.3121,1.9996
0.57719,-1.3658
1.5774,1.1909
-0.74039,0.35218
1.7397,1.9919
-0.97727,-1.7302
1.695,-0.40094
-0.37197,1.9896
1.9889,-0.02438
0.055485,1.7895
1.7824,0.11395
0.77368,1.7354
1.273,-0.26384
0.79842,1.989
0.8625,-0.90103
1.8976,1.7717
-0.54521,-1.247
1.9796,0.8367
-1.7192,0.76566
0.55135,1.9713
1.4447,-0.65866
-0.12568,1.9763
1.9799,-0.16633
-1.9386,1.8784
-1.0068,1.074
1.8978,1.6698
-0.23535,-0.97405
1.9596,1.3652
-1.2896,-0.27355
1.2692,1.7323
0.24262,-0.6281
1.8819,1.8243
-0.82218,-1.3788
1.9671,0.44952
-0.44289,1.3378
1.9989,1.1711
-1.4727,0.1238
1.0166,1.9327
0.75128,-0.93386
1.451,1.7197
0.1985,-0.73975
1.635,1.7352
0.24492,-0.92804
1.7124,1.582
-0.23049,-0.60272
1.9986,1.7364
-1.4286,-1.2376
0.8423,0.35271
0.80569,1.7789
1.7759,-0.38804
-1.3196,1.9828
0.10283,0.58345
1.9856,1.7809
-1.7098,-1.349
0.73327,-0.060908
1.2464,1.9832
0.69086,-1.2629
1.4768,1.3696
-0.52941,0.053028
1.8558,1.9925
-1.3041,-1.8403
1.3062,-0.92968
0.45697,1.8455
1.4221,-0.28691
1.1977,1.9848
0.39501,-1.2253
1.9198,1.3004
-1.7479,-0.09984
-0.74144,1.7546
1.8828,0.6647
-0.49023,1.0841
1.9885,1.5012
-0.68841,-0.61851
1.9801,1.5964
-0.40637,-0.85099
1.991,1.446
-1.0263,-0.48641
1.74,1.6206
-0.22569,-0.71997
1.964,1.6384
-0.16311,-0.9465
1.8818,1.4247
0.24295,-0.35441
1.562,1.9555
0.44339,-1.4634
1.4908,0.98836
0.42766,0.77022
1.5814,1.5267
-0.11991,-0.37092
2,1.9035
-1.984,-1.7119
-1.8986,-1.1586
-0.12852,0.21454
1.8774,1.9825
