-0.61094,0.64229
1.5599,1.6784
-0.1622,-0.79321
1.9988,1.4294
-1.3009,-0.14215
0.6433,1.9552
1.5598,-1.5212
-0.36356,0.21426
1.9021,1.9677
-1.6084,-1.8565
-0.51288,-1.3917
1.8161,0.20727
-1.1947,1.9077
0.75412,-0.96376
1.313,1.2592
0.70635,0.40624
1.557,1.82
-0.50692,-1.2553
1.6829,0.53501
-0.58832,1.6353
1.8065,-0.25574
-0.64683,1.9826
1.6995,-1.3299
-0.79069,0.6817
1.4916,1.6479
-0.27431,-0.68485
1.8924,1.5641
-1.2876,-0.50847
0.77302,1.6917
1.5544,-0.6785
-0.30465,1.7035
1.9544,-0.50588
-1.4659,1.8716
0.40664,-0.79356
1.8947,1.4794
-1.4328,-0.26288
0.25908,1.8891
1.8728,-1.2086
-0.84875,0.95198
1.4514,1.2878
-0.091382,0.31626
1.9965,1.9149
-1.9219,-1.6854
-1.3668,-0.88876
0.62391,1.1583
1.736,0.7316
-0.83975,1.373
1.4904,0.46193
-0.019527,1.7258
1.9904,-0.62789
-1.1646,1.7784
0.81205,-0.56568
1.2224,1.7667
0.88429,-1.0069
1.2906,1.2018
0.22463,0.54284
1.9892,1.7257
-1.331,-1.0328
0.67226,0.896
1.6197,1.2211
-0.69382,0.45004
1.4537,1.8545
0.057207,-1.3507
1.9718,0.39679
-1.2444,1.7586
0.81247,-0.49151
1.4062,1.8292
-0.078974,-1.2538
1.9784,0.59979
-1.626,1.5342
-0.096394,0.19212
1.9973,1.9694
-1.9084,-1.8853
-1.3955,-1.5595
0.47832,-0.40154
1.7779,1.8784
-1.1729,-1.5057
0.62825,-0.20735
1.577,1.9753
-0.38619,-1.8079
1.9035,-0.96737
-1.484,1.3678
0.098186,0.56796
1.956,1.7086
-1.0023,-0.9704
1.0175,1.0546
0.89556,0.8925
1.2869,1.2031
0.23283,0.54038
1.9891,1.7276
-1.1934,-1.039
0.81551,0.90106
1.2404,1.1973
0.78913,0.56023
1.3801,1.6706
0.081666,-0.73286
1.9959,1.5322
-1.9688,-0.43355
-1.7902,1.7237
-0.86282,-0.28871
1.5223,1.8956
0.17988,-1.5088
1.9589,0.019095
-1.7761,1.9816
-0.97217,-1.0842
1.2931,0.83912
0.45659,1.2494
1.7074,0.55552
-0.31834,1.6098
1.9212,-0.23244
-1.671,1.9893
-0.58963,-1.1319
1.791,0.79133
-0.6972,1.2753
1.6776,0.66151
-0.49849,1.478
1.8772,0.15195
-0.8685,1.9347
1.4183,-1.1207
0.02707,1.0623
1.9963,0.9996
-1.9015,0.87767
-1.3525,1.4946
0.60153,0.24765
1.6964,1.9277
-0.92658,-1.6627
1.0515,-0.61977
1.1223,1.7301
0.70609,-0.86849
1.5577,1.4009
-0.50906,0.011027
1.6656,1.9996
-0.42332,-1.9186
1.9217,-1.3449
-0.88281,0.68001
1.2002,1.6563
0.57154,-0.6535
1.657,1.6636
-0.67354,-0.76626
1.6335,1.4213
-0.68272,-0.056568
1.5582,1.9911
-0.49564,-1.8619
1.699,-1.168
-0.65792,1.008
1.7356,1.1754
-0.45564,0.53835
1.8571,1.7708
-1.3286,-1.1542
0.47669,0.64356
1.6804,1.5986
-0.16243,-0.57131
1.9467,1.701
-1.4182,-0.94389
0.51137,1.0545
1.8439,0.95562
-1.0651,0.98208
1.2086,1.2617
0.83443,0.41616
1.2462,1.8053
0.57051,-1.1391
1.5867,0.92567
-0.082612,1.0681
1.9997,1.0018
-1.5495,0.87282
0.21353,1.4708
1.9922,0.053036
-1.2795,1.9713
0.73111,-1.1551
1.4601,0.9144
-0.13937,1.1029
1.9786,0.94244
-1.9071,0.99076
-1.6097,1.3327
-0.48088,0.66333
1.8546,1.6464
-1.1817,-0.75179
0.95325,1.3954
1.1812,0.12629
0.4959,1.9641
1.8311,-1.5193
-1.2005,0.26225
0.82543,1.9696
1.2586,-1.6134
0.59266,-0.07685
1.5424,1.9987
0.20166,-1.8859
1.9814,-1.1
-1.8105,1.1625
-0.83548,1.0315
1.5514,1.1545
0.16439,0.6115
1.9911,1.6582
-1.7221,-0.81615
-0.41304,1.2422
1.8834,0.69378
-1.4517,1.4145
0.10138,0.45602
1.9556,1.811
-1.0718,-1.3112
1.0351,0.31815
0.82734,1.8696
1.516,-1.2653
-0.070587,0.79337
1.9977,1.4501
-1.2657,-0.19925
0.72625,1.9307
1.4247,-1.4538
0.10219,0.3588
1.9657,1.8821
-1.4684,-1.5611
0.39919,-0.41973
1.9187,1.8627
-1.2751,-1.482
0.83122,-0.15979
1.5005,1.9899
-0.13703,-1.8438
1.9981,-1.0326
-1.5229,1.2762
0.28001,0.77167
1.979,1.4492
-1.1011,-0.19327
0.90587,1.9386
1.0589,-1.5218
1.222,0.1313
0.87955,1.9613
1.3216,-1.5963
0.14499,-0.019841
1.9963,1.9999
-1.6878,-1.9987
-0.25215,-1.9207
1.9461,-1.3147
-1.7932,0.74781
-1.1196,1.6456
0.97544,-0.18938
0.96229,1.9857
1.247,-1.703
0.36413,-0.32865
1.9072,1.9176
-1.6015,-1.6747
-0.40304,-0.79007
1.9219,1.4119
-1.2349,-0.080927
0.91418,1.9775
1.4462,-1.6621
0.39769,-0.17732
1.8623,1.9796
-1.4982,-1.891
-0.22027,-1.4874
1.9709,0.0081559
-1.8185,1.9841
-1.111,-1.0835
1.0403,0.82246
0.90933,1.3019
1.1832,0.36587
0.58559,1.8279
1.6678,-1.0741
-0.79835,1.1726
1.3791,0.88832
0.033212,1.1577
2,0.81138
-1.9475,1.2208
-1.5336,0.93757
0.18561,1.377
1.9674,0.29562
-1.8775,1.8432
-1.5409,-0.6244
-0.37388,1.5384
1.8833,-0.026904
-1.5685,1.9923
-0.52645,-1.1636
1.6521,0.73348
-0.38416,1.3781
1.9418,0.38105
-1.0549,1.7747
1.0951,-0.57566
0.74276,1.774
1.5374,-0.9313
-0.43623,1.3866
1.736,0.36861
-0.48682,1.7969
1.857,-0.75523
-1.0866,1.6418
1.1858,-0.18479
0.98222,1.9895
1.2179,-1.7212
0.43871,-0.38663
1.8538,1.8864
-1.4331,-1.551
0.0012059,-0.38363
1.9953,1.87
-1.7387,-1.5251
-0.48246,-0.36522
1.8554,1.8614
-1.1331,-1.4636
1.0916,-0.084384
1.1178,1.9998
0.8815,-1.7904
1.1059,-0.65708
1.0377,1.6961
0.92462,-0.74421
1.1394,1.5852
0.71871,-0.42864
1.4592,1.8705
-0.042861,-1.4072
1.9991,0.24341
-1.6426,1.8784
-0.047798,-0.77927
1.9917,1.4592
-1.832,-0.22356
-0.98308,1.8976
1.3516,-0.97465
0.64441,1.3026
1.6811,0.40444
-0.83187,1.7686
1.3408,-0.60038
0.11553,1.7658
1.9964,-0.77828
-1.8553,1.6257
-1.0746,-0.0074311
1.2039,1.9949
0.95214,-1.7925
1.3054,-0.64983
0.30648,1.7164
1.8913,-0.66287
-1.4695,1.7403
0.17058,-0.39536
1.9271,1.8694
-1.0037,-1.5076
1.1498,-0.18255
0.58123,1.9895
1.7746,-1.6289
-0.95866,-0.029844
1.3122,1.9927
0.37378,-1.8097
1.8098,-0.81806
-0.97003,1.5639
1.3549,0.0066846
0.51433,1.9923
1.6744,-1.6239
-0.53783,-0.033443
1.8454,1.9959
-0.73792,-1.9478
1.5652,-1.5165
-0.46557,0.22696
1.7721,1.9656
-1.1103,-1.8182
0.81999,-1.1531
1.2627,0.92939
0.60466,1.0987
1.5262,0.85719
0.24066,1.1948
1.9675,0.70598
-1.7891,1.389
-0.85831,0.56407
1.5279,1.7708
0.21328,-1.0844
1.9629,0.98689
